FromId,ToId,Value
"407",7,", in accordance with its dose configuration setting [TRS-144], deliver the following drug volumes for a single bolus: 

   -  Low dose basal rate: [LOW_bolus_VOLUME]
   -  Medium dose basal rate: [MEDIUM_bolus_VOLUME]
   -  High dose basal rate: [HIGH_bolus_VOLUME]"
"408",7,"have a volume of drug delivered with each bolus that is pre-programmed in production and cannot be changed by the USER."
"409",7,", for all dose configurations, deliver each bolus with a nominal flow rate of [bolus_FLOW_RATE]."
"410",7,"limit the number of bolusES delivered over a THERAPY CYCLE to [bolus_TOTAL_AMOUNT], according to bolus hourly availability described in [TRS-153] and the RTC accuracy specified in [TRS-1921]."
"411",7,"have a maximum number of bolusES (bolus_AVAILABLE_CYCLE) per THERAPY CYCLE that is pre-programmed in production and cannot be changed by the USER."
"412",7,", during the first hour of a THERAPY CYCLE, be able to deliver a maximum number of bolusES of [bolus_AVAILABLE_FIRST_HOUR] minus the number of bolusES delivered within the previous rolling hour of the previous THERAPY CYCLE."
"413",7,", after the first hour of a THERAPY CYCLE, be able to deliver a maximum number of bolusES per hour of [bolus_AVAILABLE_HOUR]."
"414",7,"notify the USER that a new bolus is available to be delivered via the UI as per TRSXX. (TBD)"
"415",7,"provide feedback to the USER on delivery of a bolus according to [TRS-1984], [TRS-1985], and [TRS-1986]."
"416",7,", after the successful delivery of a bolus, provide an information signal, communicated to the user via the UI as specified in TRSXX. (TBD)"
"417",7,"have a state, SYSTEM_STATE_PAUSE, in which... 

 the THERAPY CYCLE is paused upon request of the USER when pressing the Start/Pause Button."
"418",7,"provide audio and visual feedback to the USER when the DEVICE transitions into, and out of, the paused state."
"419",7,", after the initial pause indication specified in [TRS-79], produce an audible and visual reminder as specified below [TBD]:

Note 1: Times indicated below are durations after DEVICE becomes paused.
Note 2: All times indicated below are intended to have a tolerance of +/- 60 seconds.

Reminder Pattern:

a) 2 minutes
b) 5 minutes
c) 10 minutes
d) 30 minutes
e) 60 minutes

The Reminder Pattern (defined above) shall progress through its schedule starting at the following intervals until the user un-pauses the DEVICE after which the DEVICE no longer provides a reminder.

# [PAUSE_TIMEOUT]
# [PAUSE_TIMEOUT] + 2 hours
# [PAUSE_TIMEOUT] + 8 hours"
"420",7,"have a Needle Insertion Mechanism (NIM) having the following functions: 

   -  insertion of the SKIN NEEDLE into the USER's skin
   -  retraction of the SKIN NEEDLE into the POD at the end of THERAPY CYCLE
   -  retraction of the SKIN NEEDLE on premature removal of the DEVICE from the injection site prior the  end of THERAPY CYCLE
   -  protection from the exposed SKIN NEEDLE in case of failure of the retraction mechanism."
"421",7,"not be able to come into contact with a 6 mm diameter sphere placed anywhere on the surface of the POD in any of the following conditions: 

   -  in its starting position prior to insertion (default position)
   -  retracted after being inserted (retracted position) 
   -  extended, not retracted, and protected by the NEEDLE SHIELD

Note: as per ISO 23908"
"422",7,"be deployed perpendicularly to the base of the POD, with a maximum angular tolerance equal to [SKIN_NEEDLE_DEP_DIR_TOLL]."
"423",7,", at the end of the THERAPY CYCLE or on premature removal of the DEVICE from the injection site prior to the end of THERAPY CYCLE, be fully retracted perpendicularly to the base of POD with a maximum angular tolerance of [SKIN_NEEDLE_RET_DIR_TOLL]."
"424",7,", at the end of the THERAPY CYCLE or on premature removal of the DEVICE from the injection site prior to the end of THERAPY CYCLE, be fully retracted inside the POD in a maximum time of [SKIN_NEEDLE_MAX_RETRACTION_TIME]."
"425",7,", as supplied to the USER prior to use, extend out of the POD at its maximum protrusion position."
"426",7,", prior to actuation of the SKIN NEEDLE insertion mechanism, exert a maximum resistance of [NIM_SHIELD_MOVING_FORCE] at any point over its travel from its maximum protrusion to its minimum protrusion position."
"427",7,", on placing the POD on a flat surface prior to actuation of the SKIN NEEDLE insertion mechanism, exert a maximum reaction force of [NIM_SHIELD_MAX_REACTION_FORCE]."
"428",7,", on the POD being removed from a flat surface, automatically deploy and cover the SKIN NEEDLE completely."
"429",7,", on reaching its position of maximum protrusion at any time after the start of actuation of the NEEDLE SKIN insertion mechanism, remain locked in place without the possibility of being released."
"430",7,", on being released from its minimum protrusion position and without encountering resistance, reach its maximum protrusion position in a maximum time of [NIM_SHIELD_MAX_PROTUSION_TIME]."
"431",7,", once locked at its maximum protrusion position, withstand a push force applied to its bottom surface, and parallel to its direction of deployment, of [NIM_SHIELD_MAX_PUSHING_FORCE] without being damaged or allowing a 6 mm diameter sphere placed on the NEEDLE SHIELD opening to come into contact with the SKIN NEEDLE."
"432",7,", once locked at its maximum protrusion position, withstand a tilting displacement (1) of [NIM_SHIELD_MAX_TILTING_ANGLE] without being damaged or unlocking and exposing the SKIN NEEDLE.

Note (1)  i.e. angular displacement around any axis perpendicular to that of the SKIN NEEDLE"
"433",7,", once locked at its maximum protrusion position, withstand a torque around the axis of the SKIN NEEDLE of [NIM_SHIELD_MAXIMUM_TORQUE] without being damaged or detaching from the POD."
"434",7,"have a Fluid Path Opening System (FPOS) that penetrates the Primary Container (CONTAINER) with a SEPTUM NEEDLE to gain access to the drug."
"435",7,"penetrate fully the SEPTUM during actuation under any combination of production tolerances."
"436",7,"not be able to contact the SEPTUM prior to actuation under any combination of production tolerances."
"437",7,"require a maximum time of [FPOS_MAX_PENETRATION_TIME] to move from its start position to its final position as per [TRS-348]."
"438",7,"be able to reach its full extension position as per [TRS-348] with a force applied to its tip in a direction parallel to, and opposing its displacement, of [FPOS_MAX_PENETRATION_FORCE]."
"439",7,"move along a direction parallel to the Primary Container main axis, with a maximum angular mismatch equal to [FPOS_DEP_DIR_TOL]."
"440",7,"have a FLUIDIC PATHWAY that allows the drug to flow from the Primary Container to the targeted delivery site."
"441",7,"be composed of the following components: 

   -  SEPTUM NEEDLE
   -  flexible tube
   -  SKIN NEEDLE"
"442",7,"have a tip geometry of one of the following types:

   -  Huber
   -  Tuohy
   -  Hustead
   -  bent point

or similar non-coring style tip design."
"443",7,"have a tip having a minimum [TBD] bevels of form/size [TBD].  

Note: to prevent hooking during deployment."
"444",7,", following its deployment, have a maximum number of visible particles inside it of [MAX_NUMBER_PARTICLES]."
"445",7,"minimize coring and fragmentation when penetrating the NEEDLE SHIELD protective membrane. 

Note:  Test according to the procedure specified in ISO 11608-3:2021, clause 5.2."
"446",7,"minimize coring and fragmentation when penetrating the SEPTUM. 

Note:  Test according to the procedure specified in ISO 11608-3:2021, clause 5.2."
"447",7,"be free from drug formulation leakage before, during and after delivery, except for from the tip of the SKIN NEEDLE during priming and delivery."
"448",7,"have a maximum holdup volume of [FP_HOLD_UP_VOLUME]."
"449",7,"have materials in contact with drug product subjected to extractables studies for an overall contact of maximum [THERAPY_CYCLE_DURATION] + 12 hrs, according to ISO 10993-16 and ISO10993-17."
"450",7,"have materials in contact with drug product subjected to leachables studies for an overall contact of maximum [THERAPY_CYCLE_DURATION ]+ 12 hrs."
"451",7,"have a glass cylinder that complies with ISO 13926-1."
"452",7,"fulfil the requirements for flow rate and dose accuracy for both basal and bolus regimens with drug formulations having a viscosity in the range of [VISCOSITY_MIN] to [VISCOSITY_MAX]. 

Note: basal flow rates as per [TRS-145], bolus flow rates as per [TRS-150]"
"453",7,"have a Lined Cap (SEPTUM) that complies with ISO 13926-3."
"454",7,"have a Plunger that complies with ISO 13926-2."
"455",7,"have the following dimensions (1) when finished and assembled:

   -  Distance from the reference surface of the SEPTUM/Lined Cap (at a reference diameter of 5.0 mm) to the back end of the cartridge: 63.8+/- 0.4 mm
   -  Crimped cap diameter: 7.95 +/- 0.15 mm.

(1)  in addition to the dimensions already specified in [TRS-342]"
"456",7,"have a protrusion/bulge formed on the Lined Cap/Seal in its finished and assembled state in the range of [PC_MIN_BULGE] to [PC_MAX_BULGE] measured from the Primary Container reference on the Lined Cap/Seal."
"457",7,"have a Plunger position in its finished and assembled state after filling that is equal to [PC_PLUNFER_POSITION] +/- [PC_PLUNFER_POSITION_TOLL] when measured from the Primary Container reference on the Lined Cap/Seal."
"458",7,"be able to contain a maximum drug volume of [PC_MAX_FILL_VOLUME] including nominal overfill."
"459",7,"have a residual quantity of drug formulation when the Plunger reaches its mechanical stop (end of glass barrel parallel section) that does not exceed [PC_HOLD_UP_VOLUME]."
"460",7,"have a glass cylinder accompanied by a extractables profile study according to ICH Q3D."
"461",7,"be constructed with elastomeric materials that comply with: 

   -  ISO 8871-1 (evaluation of chemical compatibility)
   -  ISO 8871-4 (evaluation of biological compatibility)"
"462",7,"be constructed of materials that are shown to withstand the ETO sterilization process without showing any degradation or lack of performance."
"463",7,"be constructed of materials that minimize or are impermeable to ETO during the POD sterilization cycle."
"464",7,"use a silicone emulsion as a lubricant for the glass barrel that complies with Ph. Eur. 3.1.8 and USP “Dimethicone” Monograph (Dow Corning 366, 35% Dimethicone NF emulsion)."
"465",7,"not leak at the seal when tested in its filled/assembled condition in accordance with Annex A of ISO 13926-3."
"466",7,"not leak at the plunger when tested in its filled/assembled condition in accordance with Annex A of ISO 13926-2."
"467",7,"require a force for a 27G needle to penetrate the SEPTUM that does not exceed [PC_MAX_PENETRATION_FORCE]."
"468",7,"contain a maximum [PC_MAX_FRAGMENTS] fragments per 100 events of SEPTUM penetration by the SEPTUM NEEDLE, in accordance with the method described in ISO 11608-3, clause 5.2 and clause 4.2.3."
"469",7,"have a Break Loose Force in its empty condition that does not exceed 15 N, when tested in accordance with ISO 11608-3, Annex B.

Note:  Measurements shall be made at a test speed of 50 mm/min with test cartridges that are open to the atmosphere (i.e. no septum present, fluid to be removed immediately prior to testing), so that only the plunger friction is measured. The initiating force is the peak force seen at the start of the plunger movement. The maximum sustaining force is measured over the measurement zone, which comprises not less than 75 % of cartridge deliverable volume."
"470",7,"have a Glide Force in its empty condition that does not exceed 10 N, when tested in accordance with ISO 11608-3, Annex B.

Note:  Measurements shall be made at a test speed of 50 mm/min with test cartridges that are open to the atmosphere (i.e. no septum present, fluid to be removed immediately prior to testing), so that only the plunger friction is measured. The initiating force is the peak force seen at the start of the plunger movement. The maximum sustaining force is measured over the measurement zone, which comprises not less than 75 % of cartridge deliverable volume."
"471",7,"have a Break Loose Force (BLF) in a filled, assembled and 24-months equivalently-aged state that does not exceed [PC_PULSE_BLF].

Note:  Test method SHALL comply with ISO 11608-3, clause 5.4, with exception of the test speed that SHALL be set at a nominal speed of 2.2mm/min."
"472",7,"have a Glide Force (GF) in its filled, assembled and 24-months equivalently-aged state that does not exceed [PC_PULSE_GF].

Note:  Test method SHALL comply with ISO 11608-3, clause 5.4, with exception of the test speed that SHALL be set at a nominal speed of 2.2mm/min."
"473",7,"have a dose accuracy in its filled, assembled and 24-months equivalently-aged state that fulfils [TRS-TBD] when isolated from the remaining part of the system and the delivery occurs due to the active action of a tensile tester operating on the plunger with the following driving parameters.  

   -  Nominal pulse or travel of the load cell piston rod (equivalent to mimic the delivery of a pulse of 5 µl): 0.07mm
   -  Test speed: 2.2mm/min.

Note: The test SHALL be executed after priming all the residual air trapped inside the Primary Container."
"474",7,"be suitable for the following automated filling processes:

   -  Nest & tub fill finish
   -  Bulk fill finish."
"475",7,"operate at the following working point, expressed at the magnetic clutch driving rotor, calculated in correspondence of the Break Loose Force for a 3 ml CONTAINER: 

   -  [MOTOR_WP_TORQUE_BLF_3ML]
   -  [MOTOR_WP_SPEED_BLF_3ML]"
"476",7,"operate at the following working point, expressed at the magnetic clutch driving rotor, calculated in correspondence of the Glide Force for a 3 ml CONTAINER: 

   -  [MOTOR_WP_TORQUE_GF_3ML]
   -  [MOTOR_WP_SPEED_GF_3ML]"
"477",7,"operate at the following working point, expressed at the magnetic clutch driving rotor, calculated in correspondence of the Break Loose Force for a 10 ml CONTAINER: 

   -  [MOTOR_WP_TORQUE_BLF_10ML]
   -  [MOTOR_WP_SPEED_BLF_10ML]"
"478",7,"operate at the following working point, expressed at the magnetic clutch driving rotor, calculated in correspondence of the Glide Force for a 10 ml CONTAINER: 

   -  [MOTOR_WP_TORQUE_GF_10ML]
   -  [MOTOR_WP_SPEED_GF_10ML]"
"479",7,"have maximum overall subsystem efficiency when working at GF 3 mL working point (considered nominal working point)."
"480",7,"have a maximum backlash of [MAX_MOTOR_SHAFT_BACKLASH]."
"481",7,"have an acceleration profile of the motor subsystem to steadily reach the working point of:

  -  Maximum acceleration time: [MOTOR_MAX_ACC_TIME]
  -  Maximum rotations (corresponding to raw encoder counts): [MOTOR_MAX_ACC_ENC_COUNTS]"
"482",7,"have a deceleration profile on removal of power from the motor driver of:

  -  Maximum deceleration time: [MOTOR_MAX_DEC_TIME]
  -  Maximum rotations (corresponding to raw encoder counts): [MOTOR_MAX_DEC_ENC_COUNTS]"
"483",7,"have an idler gear that engages with the magnetic clutch driving rotor with the following characteristics:

   -  Theoretical Mean Diameter: 19 mm
   -  Gear Module: 0.5 mm
   -  Number of teeth: 38
   -  Nominal (theoretical) Mounting Distance: 15.5 mm."
"484",7,"have overall dimensions, including the chassis or plastic enclosures, that do not exceed the following ideal volume:

   -  X (width): [MOTOR_MAX_WIDTH]
   -  Y (length): [MOTOR_MAX_LENGTH]
   -  Z (thickness): [MOTOR_MAX_THICKNESS]"
"485",7,"have a custom plastic moulded cover or chassis with the function of referencing and securing the position of all the subsystem elements and with the required features to reference and secure in position the whole subsystem into the final seat inside DEVICE enclosures."
"486",7,"include means to reduce the transmission of vibration and noise emitted during normal operation to the CONTOLLER enclosure(s)."
"487",7,"have an FPCA connecting it to the PCBA able to: 

  -  bring power to motor terminals,
  -  bring power to and collect signals from the optical ENCODER,
  -  connect to the main PCBA via a ZIF connector."
"488",7,"be able to log and store in the NVM the following operating parameters:

* Absolute timestamp
* FSM Device State
* Therapy cycle number
* Any type of event and associated characteristics data happening during the DEVICE normal operations (including State transitions)
* Error codes
* Therapy related data as:
   -  Start of therapy cycle event
   -  bolus and Start/Pause Button interrupts
   -  bolus delivery event
   -  bolus delivery event duration
   -  ENCODER counts monitored for each bolus event
   -  basal delivery event
   -  basal delivery event duration
   -  ENCODER counts monitored for each basal event
   -  Estimated residual amount of drug
   -  Any Alarm event happening during the therapy normal operations
   -  End of therapy cycle event."
"489",7,"have a minimum of 6 electrical contacts: 2 for delivering electrical power to the motor, 2 for the motor ENCODER outputs, and 2 for providing power supply to the ENCODER."
"490",7,", at the GF 10 mL working points, consume a maximum electrical power of [MOTOR_MAX_DRAINED_POWER]."
"491",7,"supply the MOTOR DRIVE ASSY with a voltage in the range of [MOTOR_MIN_SUPPLY_V] to [MOTOR_MAX_SUPPLY_V]."
"492",7,"have a maximum inrush (stall) current of [MOTOR_MAX_STALL_I]."
"493",7,"have an incremental ENCODER with digital outputs that allows the determination of both motor speed (rpm) and motor rotation direction (clockwise / counter clockwise)."
"494",7,"be fixed to the motor shaft."
"495",7,"have a photo interrupter that is integrated with the motor subsystem chassis in such a way as to get reliable signals during normal operation, therefore withstanding the light reflected by the operation of the close daughter board LEDs."
"496",7,"have overall dimensions (meant as the totality of its the electrical and mechanical parts, including the code-wheel) that do not exceed the overall dimensions of the motor subsystem."
"497",7,"provide a minimum of [MOTOR_ENCODER_MIN_CPR] counts (?) for each revolution of the motor shaft."
"498",7,"provide two digital output signals with voltages in the range of [MOTOR_ENCODER_MIN_VOUT] to [MOTOR_ENCODER_MAX_VOUT]."
"499",7,", at the rotation speed corresponding to the 10 ml working points (maximum speed), have a maximum switching frequency of the encoder digital output signals of [MOTOR_ENCODER_SWITCH_FREQ]."
"500",7,", at the rotation speed corresponding to the 10 ml working points (maximum speed), have a maximum delay between the two out-of-phase encoder digital output signals of minimum [MOTOR_ENCODER_MAX_DELAY]."
"501",7,"require a maximum supply voltage of [MOTOR_MAX_ENCODER_V] and draw a maximum current from the supply of [MOTOR_MAX_ENCODER_I]."
"502",7,"have its high and low voltage levels of each of the two ENCODER outputs, measured at given motor and ENCODER driving conditions, uniquely associated with its parent motor assembly, either by recording them in a database or by encoding the information in the motor assembly serial number."
"503",7,"have a minimum rated cycles of [MOTOR_MAX_LIFE_CYCLES_3ML]."
"504",7,"have a minimum total on time of [MOTOR_TOTAL_ON_TIME_10ML]."
"505",7,"facilitate addition of surface-mount passive electrical components (resistors, inductors, ferrite beads and capacitors) for fine-tuning of EMC in relation to IEC60601-1-2:2014+AMD1:2020."
"506",7,"fulfil the following minimum durability requirements: 

   -  BLF 10 ml working point
       -  Motor rated cycles:  [MOTOR_MAX_LIFE_CYCLES_10ML]
       -  Cumulative total motor on time:  [MOTOR_TOTAL_ON_TIME_10ML]
       -  Motor on time in continuous operation:  [MOTOR_CONT_ON_TIME_10ML]

   -  BLF 3 ml working point
       -  Motor rated cycles:  [MOTOR_MAX_LIFE_CYCLES_3ML]
       -  Cumulative total motor on time:  [MOTOR_TOTAL_ON_TIME_3ML]
       -  Motor on time in continuous operation:  [MOTOR_CONT_ON_TIME_3ML]"
"507",7,"consider an occlusion to be present during the delivery of a basal pulse if at least one of the following conditions occurs: 

     -  the motor shaft speed decreases by more than the [MOTOR_SHAFT_DECELERATION] of the nominal [basal_MOTOR_SPEED]
     -  the current drawn by the motor is greater than or equal to [OCCLUSION_DETECTION_basal_MOTOR_CURRENT]."
"508",7,"be composed of the following layers:

   -  Layer A:  RELEASE  LINER
   -  Layer B:  material [TBD] (in direct contact with the skin)
   -  Layer C:  non-woven material
   -  Layer D:  material [TBD] (in contact with the POD)
   -  Layer E:   RELEASE LINER for DEVICE adhesive"
"509",7,"have a maximum width of [MAX_PATCH_WIDTH] and a maximum length of [MAX_PATCH_LENGTH] including the pull-out tab."
"510",7,"remain in position during bending, twisting, and stretching of the USER's body."
"511",7,"withstand the [THERAPY_CYCLE_DURATION] plus an additional 12 hours in which the USER may came into contact with the water for up to 30 minutes."
"512",7,"have a peak force required to detach/peel the DEVICE from a steel plate in the range of [MIN_ADHESIVE_REMOVAL_FORCE] to [MAX_ADHESIVE_REMOVAL_FORCE] N.  

Note:  when pulled perpendicularly from the plate in accordance with ASTM D3330."
"513",7,"not tear during use or during removal of the POD from the injection site."
"514",7,", prior to being assembled onto the POD, guarantee a minimum shelf life of [COMPONENTS_SHELF_LIFE] months at the shelf life environmental conditions specified in [TRS-1742]."
"515",7,", once assembled onto the POD, guarantee a minimum shelf life of [DEVICE_SHELF_LIFE] months at the shelf life environmental conditions specified in [TRS-211]."
"516",7,"be constructed from materials that have demonstrated compliance with the following parts of the biocompatibility standard: 

   -  ISO 10993-1
   -  ISO 10993-5
   -  ISO 10993-10"
"517",7,"be constructed from materials that have demonstrated ability to undergo the ETO sterilization cycle without any evidence of damage or degradation of nominal properties."
"518",7,"detect an occlusion in the fluidic pathway before it results in: 

a) under delivery of a single bolus by < 80% of the target volume; or
b) basal dose inaccuracy of < 80% of target basal dose within a 1 hr period."
"519",7,"meet applicable requirements of the EC 1907/2006 Directive (REACH) and not contain any SVHC in a concentration above 0.1 % w/w."
"520",7,"maintain BASIC SAFETY and ESSENTIAL PERFORMANCE following transport simulation (see requirement ""Transport simulation"" for specification) of the CONTROLLER and POD in their respective packaging, made after a duration of [TBD] in each of the following environmental conditions in the order provided:  

     1.  [TBD] °C to + 5 °C
     2.  + 5 °C to + 35 °C at 90% RH (non-condensing)
     3.  > 35 °C to [TBD] °C at a water vapor pressure of 50 hPa"
"521",7,"consist only of components having a minimum shelf life of [COMPONENTS_SHELF_LIFE] under the following environmental conditions: 

     -  Temperature: 0 °C to + 35 °C [TBD]
     -  Humidity: 15% RH to 90% RH (including condensation) [TBD]"
"522",7,"be integrated in the POD only after being pre-assembled and pre-filled with the drug."
"523",7,", GIVEN it is in SYSTEM_STATE_ATE_MODE, 

WHEN the a valid deactivation command is received, 

THEN transit to SYSTEM_STATE_SHELF_LIFE."
"524",7,"transit to SYSTEM_STATE_SHELF_LIFE in the event that it is switched on by anything other than a valid recognizable POD."
"525",7,"have a state, SYSTEM_STATE_SHELF_LIFE, in which the following circuits only are powered: 

   -  RTC (previously initialized during the manufacturing process)
   -  POD presence detection
   -  System wake-up management"
"526",7,", GIVEN it is in SYSTEM_STATE_POD_IDENTIFICATION,

WHEN the time required to perform the POD identification exceeds [TIMEOUT_IDENTIFICATION], 

THEN transit to SYSTEM_STATE_POWER_OFF. 

Note: RTC accuracy as per [TRS-1921]"
"527",7,", GIVEN it is in SYSTEM_STATE_CHANGE_POD
AND the CONTROLLER and POD are coupled,

WHEN the skin sensor has been unable to detect a contact surface for [TIMEOUT_SKIN_MISSING_SLEEP]  

THEN transit to SYSTEM_STATE_POWER_OFF. 

Note: RTC accuracy as per [TRS-1921]"
"528",7,", GIVEN it is in SYSTEM_STATE_INITIALIZATION,

WHEN the POD is detached before transition to SYSTEM_STATE_POD_IDENTIFICATION, 

THEN transit to SYSTEM_STATE_POWER_OFF."
"529",7,"have a state, SYSTEM_STATE_POWER_OFF, in which the following circuits only are powered: 

   -  MCU (in low power mode)
   -  RTC
   -  Start/Pause Button and Bolus Button interface
   -  POD presence detection
   -  System wake-up management"
"530",7,", GIVEN it is in any system state, 

WHEN the CONTROLLER and the POD are decoupled, 

THEN transit to SYSTEM_STATE_DECOUPLED."
"531",7,"have a state, SYSTEM_STATE_DECOUPLED, in which... 

 the power off sequence automatically starts to transit then in SYSTEM_STATE_POWER_OFF."
"532",7,", WHEN the first successful coupling of the CONTROLLER and POD has taken place, 

THEN automatically power on, 
THEN transit from SYSTEM_STATE_SHELF_LIFE to SYSTEM_STATE_INITIALIZATION."
"533",7,", WHEN coupling an unused POD to the CONTROLLER, 

THEN automatically power on, 
THEN transit from SYSTEM_STATE_POWER_OFF to SYSTEM_STATE_INITIALIZATION."
"534",7,", GIVEN it is in SYSTEM_STATE_INITIALIZATION,

WHEN the number of previously coupled PODs equals [THERAPY_CYCLE_NUMBERS], 

THEN abort the initialization sequence."
"535",7,"have a state, SYSTEM_STATE_INITIALIZATION, in which it performs the following operations to initialize itself:

   -  checks the NVM integrity
   -  starts the lifetime of the CONTROLLER since the first POD coupling
   -  checks the lifetime of the DEVICE since the RTC initialization
   -  checks the lifetime of the CONTROLLER since the first POD coupling
   -  checks the total number of coupled PODs
   -  performs a set of tests on the hardware components activated by the firmware, called Power-On Self Test (POST)
   -  monitors the error events occurring, both NRE or not
   -  checks the BATTERY level
   -  updates the UI in function of the corresponding event/s."
"536",7,", GIVEN it is in SYSTEM_STATE_INITIALIZATION
AND during the initialization sequence [TRS-1758],

WHEN an error is recognized as non-recoverable [TRS-1908], 

THEN transit to SYSTEM_STATE_NRE."
"537",7,", GIVEN it is in SYSTEM_STATE_CHANGE_POD,

WHEN an error is recognized as non-recoverable as per [TRS-1908], 

THEN transit to SYSTEM_STATE_NRE."
"538",7,"have a state, SYSTEM_STATE_NRE, in which it... 

 interrupts the nominal working operations and updates the UI as per [TRS-1978], [TRS-1979] and [TRS-1980] until the complete battery depletion."
"539",7,", GIVEN it is in SYSTEM_STATE_INITIALIZATION,

WHEN it receives a valid external command to enter production and testing mode, 

THEN transit to SYSTEM_STATE_ATE_MODE  as per [TRS-1768]."
"540",7,", GIVEN it is in SYSTEM_STATE_INITIALIZATION,

WHEN the initialization operations listed in [TRS-1758] are all successfully completed, 

THEN transit to SYSTEM_STATE_POD_IDENTIFICATION
THEN start the POD identification sequence."
"541",7,"have a state, SYSTEM_STATE_POD_IDENTIFICATION, in which it performs the following sequence of actions: 

   -  reads the NFC tag of the POD
   -  in case of the first POD only, reads the POD dose configuration profile and stores it in the CONTROLLER NVM 
   -  for all PODs except the first coupled, checks the compatibility of the coupled POD with the dose configuration profile CONTROLLER NVM
   -  interprets the position of the skin sensor
   -  monitors the interrupts coming from the Start/Pause Button
   -  updates the UI as per [TRS-1984], [TRS-1985], [TRS-1986]."
"542",7,", when in the state SYSTEM_STATE_POD_IDENTIFICATION, read from the POD's NFC tag the information specified in [TRS-1907]."
"543",7,"proceed with the POD identification sequence only if the new POD has the same dose configuration as the first POD that was coupled to the CONTROLLER."
"544",7,"inform the USER via the UI that the DEVICE is not properly fixed on the injection site if the following conditions all apply: 

   -  the POD identification sequence has been successfully performed, 
   -  the DEVICE is unable to detect skin presence as per [TRS-1865], and 
   -  the Start/Pause Button is pressed as per [TRS-2022] (Hold Event)"
"545",7,", GIVEN it is in SYSTEM_STATE_SETUP,

WHEN the first valid POD is coupled, 

THEN start to count the lifetime (EoL) of the CONTROLLER."
"546",7,", GIVEN it is in SYSTEM_STATE_POD_IDENTIFICATION,

WHEN it detects that the dose configuration of the coupled POD is different to that registered in the CONTROLLER NVM, 

THEN transit to SYSTEM_STATE_CHANGE_POD."
"547",7,", GIVEN it is in SYSTEM_STATE_IDLE,

WHEN the elapsed time in therapy for a POD exceeds [THERAPY_CYCLE_DURATION], 

THEN transit to SYSTEM_STATE_CHANGE_POD whilst denying any other pending action.

Note: RTC accuracy as per [TRS-1921]"
"548",7,", GIVEN it is in SYSTEM_STATE_basal, 

WHEN an error as per [TRS-1909] is detected, 

THEN stop delivery of the basal pulse,
THEN transit to SYSTEM_STATE_CHANGE_POD."
"549",7,", GIVEN it is in SYSTEM_STATE_bolus, 

WHEN an error as per [TRS-1909] is detected, 

THEN stop delivery of the bolus pulse,
THEN transit to SYSTEM_STATE_CHANGE_POD."
"550",7,", GIVEN the SKIN NEEDLE is in its deployed position,

WHEN it transits to SYSTEM_STATE_CHANGE_POD

THEN perform SKIN NEEDLE retraction as per [TRS-1789]."
"551",7,"execute the following steps to ensure proper SKIN NEEDLE retraction:

   -  rotate the motor shaft in a clockwise direction at an angular speed equal to [SN_RETRACTION_MOTOR_SPEED] +/- [SN_RETRACTION_MOTOR_SPEED_TOLL]

   -  rotate the motor according to a total number of ENCODER counts equal to [SN_RETRACTION_ENCODER_COUNTS]

   -  monitor that the current drawn by the motor never exceeds [SN_RETRACTION_MAX_ALLOWED_CURRENT]

   -  monitor that the time spent during the whole actuation never exceeds [SN_RETRACTION_TIME] +/- [SN_RETRACTION_TIME_TOLL]"
"552",7,", GIVEN it is in any system state, 

WHEN the BATTERY voltage is recognized to be lower than [BATTERY_CRITICAL_VALUE], 

THEN transit to SYSTEM_STATE_CRITICAL_VOLTAGE."
"553",7,"have a state, SYSTEM_STATE_CRITICAL_VOLTAGE, in which it:  

   -  retracts the SKIN NEEDLE (if inserted), 
   -  interrupts any running working operation prior to the complete battery depletion
   - updates the UI in function of the corresponding event/s."
"554",7,", GIVEN the POD identification sequence has been successfully performed,

WHEN the skin sensor detects the skin presence as per [TRS-1865]
AND the Start/Pause Button is operated as per [TRS-2022] (Hold Event), 

THEN transit to SYSTEM_STATE_SETUP,
THEN start all the automated operations preparatory for drug delivery."
"555",7,"have a state, SYSTEM_STATE_SETUP, in which it performs, as a minimum, the following actions in the given order prior to the delivery of the first basal pulse:

   -  FPOS actuation
   -  Update of the information stored into the POD NFC tag
   -  Air priming
   -  NIM actuation
   -  Update the UI in function of the corresponding event/s
   -  Clear all the statistics related to the POD therapy counters."
"556",7,"execute the following steps to ensure proper SEPTUM NEEDLE actuation: 

   -  rotate the motor shaft in a clockwise direction at a speed in range with an angular speed equal to [FPOS_INSERTION_MOTOR_SPEED] +/ [FPOS_INSERTION_MOTOR_SPEED_TOLL]

   -  rotate the motor according to a total number of ENCODER counts equal to [FPOS_ACTUATION_ENCODER_COUNTS]

   -  monitor that the current drawn by the motor never exceeds [FPOS_ACTUATION_MAX_ALLOWED_CURRENT]
   -  monitor that the time spent during the whole actuation never exceeds [FPOS_INSERTION_TIME] +/- [FPOS_INSERTION_TIME_TOLL]."
